F pVal sigma rank
1417081_a_at 6.25887389958428 0.000692663074627747 0.222571687299609 4326
1417082_at 6.00919753464354 0.000906741116191658 0.483333521563761 4583
1417083_at 6.19907246312805 0.000738559708152594 0.484287514327608 4396
1417086_at 1.92640744588655 0.12850883313028 0.646979170660778 20680
1417087_at 1.8349791630286 0.144846114457704 0.356035422625145 21406
1417088_at 2.00981994327226 0.115209538129325 0.173317104760381 19962
1417089_a_at 43.6881417505842 6.08322509366782e-13 0.651331887301679 72
1417090_at 9.89308811763219 2.02858320368604e-05 0.668862359602061 1999
1417091_at 5.22548927155688 0.00216567694426645 0.566491484393858 5669
1417092_at 18.2834123444733 4.23584118532677e-08 0.301574201399224 555
1417093_a_at 1.00573608624004 0.418131493729136 0.166867923480083 27115
1417094_at 1.01478536874642 0.413547594092752 0.261721689294294 27069
1417095_a_at 1.76834151804837 0.158032373628288 0.599552123630281 21941
1417096_at 1.21317856493098 0.323290337466959 0.157289974344876 25925
1417097_at 4.83180787749239 0.00340406140379254 0.237162402695075 6382
1417098_s_at 5.10039391499747 0.00249762136166435 0.27694050456231 5899
1417099_at 1.30671209343196 0.287165655227735 0.245176729475843 25297
1417100_at 6.31628268271254 0.000651421039279722 0.329038890386159 4268
1417101_at 12.3040012189498 2.72366111693905e-06 0.401927677814402 1322
1417102_a_at 1.54867815722553 0.210367326189952 0.367704337092734 23631
1417103_at 3.13456941422484 0.0268540396274128 0.573988120887678 12093
1417104_at 1.4421111054372 0.241433084791504 0.151016579728655 24401
1417105_at 2.70742011848573 0.0464163275413794 0.581553037477374 14743
1417106_at 7.73087248302673 0.000152481931385153 0.479004764147112 3089
1417107_at 2.43208678563095 0.0663409659793925 0.171530577363303 16722
1417108_at 4.46930685295281 0.00520899347842942 0.334955049975667 7183
1417112_at 2.11293596274655 0.100656442543733 0.540375454987494 19170
1417113_at 2.75985421807506 0.0433796503155755 0.639611017065263 14384
1417114_at 4.2806981954084 0.00652187324478249 0.801140920943428 7669
1417115_at 6.07595103494068 0.00084343222757262 0.53434230120115 4520
1417116_at 3.00051699172438 0.0318532581917114 0.567640578782624 12876
1417118_a_at 7.10355490824711 0.000286284258023386 0.284675634559343 3550
1417119_at 1.43988361370929 0.242126755482697 0.155913858596729 24428
1417124_at 1.37830639727776 0.26206268181118 0.740643797141175 24841
1417125_at 13.1651651912807 1.40090709449219e-06 0.221721288630417 1146
1417126_a_at 3.95222547310166 0.00970080426551277 0.560810855972377 8629
1417128_at 13.3241770666847 1.24244799370997e-06 0.158132714379861 1107
1417129_a_at 7.42518989354891 0.000206707336495096 0.570192742548922 3306
1417130_s_at 2.23941858370885 0.0853046183155063 0.274317699219431 18231
1417132_at 10.2161508861884 1.52900240553041e-05 0.240438423518791 1866
1417133_at 3.67730801771146 0.013597840135052 0.603475244126144 9595
1417134_at 3.36803348754604 0.0199957017534811 0.632193766999971 10888
1417135_at 9.66597750168163 2.48140234978496e-05 0.323923244584813 2080
1417136_s_at 8.67274806380257 6.15829043060618e-05 0.271635147507358 2521
1417138_s_at 1.54510549637613 0.211343871512509 0.289182598205774 23658
1417139_at 14.3555599049505 5.81589919044225e-07 0.315968352014549 926
1417140_a_at 15.4018828880716 2.78166892625394e-07 0.633051433235759 793
1417142_at 5.05306819021603 0.00263676928098952 0.284313296242311 5972
1417143_at 11.3767166727379 5.73944702781098e-06 0.21530304395269 1531
1417144_at 3.36761670816725 0.0200061741797885 0.259512370983113 10894
1417145_at 2.3468064860466 0.0741412122066125 0.439016061683358 17368
1417146_at 5.34234298070929 0.00189731125142448 0.164194977225914 5476
1417147_at 0.872393918570722 0.490549636683316 0.125804641301938 27820
1417148_at 1.79421017633044 0.152778574854902 0.160068195485181 21736
1417151_a_at 1.9846870112293 0.119065211233591 0.214788891372768 20183
1417152_at 3.31816794411043 0.0212899836264572 0.304261101279971 11138
1417154_at 3.84782259249883 0.0110218788765039 0.40164479125259 8950
1417155_at 19.8592565189541 1.64080160248306e-08 1.01933184343364 473
1417157_at 0.604933797464653 0.661744884274315 0.595795663095885 28942
1417159_at 2.01672884760573 0.114171687771503 0.275576393654275 19903
1417160_s_at 2.91179134453882 0.0356826857944652 0.196308156559866 13426
1417161_at 9.95095032818947 1.92777726943645e-05 0.3990495127869 1977
1417163_at 1.5319349390854 0.214981600782078 0.196023519157843 23766
1417164_at 1.87391094370285 0.137651714091442 0.188928445338396 21094
1417165_at 2.78595177062283 0.041945086522078 0.560393203980229 14213
1417166_at 0.856470188168278 0.499806626190556 0.5689207772971 27887
1417167_at 0.994424338383755 0.423920313524339 0.127604951449596 27185
1417168_a_at 41.2630039361018 1.35387453222992e-12 0.38152917179237 80
1417169_at 18.1997735945294 4.46116788344384e-08 0.878794553121854 564
1417170_at 2.02846672696454 0.112429840787741 0.578960466840237 19807
1417171_at 3.11338972787288 0.0275864311103264 0.201041578750652 12213
1417173_at 0.513468858762672 0.726239292545881 0.132114768193378 29233
1417174_at 6.58226298961437 0.000491430833854482 0.47755073919784 4017
1417177_at 9.13791738857299 4.00011488349261e-05 0.207217321627206 2301
1417178_at 2.31780167606851 0.0770016252403421 0.245098559964433 17599
1417179_at 18.9748962312573 2.77587820376554e-08 0.509836589717025 508
1417180_at 1.09521809428845 0.374626027364835 0.158223091689227 26619
1417181_a_at 3.27514352618892 0.0224764933336653 0.213201441169629 11368
1417182_at 1.72494230973325 0.167248113478147 0.490721803729427 22279
1417183_at 5.51095484983559 0.00157002617920727 0.49253909594002 5211
1417184_s_at 6.21027321550431 0.00072972564848198 1.16860461325542 4380
1417186_at 3.47151584954779 0.0175637682513363 0.447658719094706 10396
1417189_at 6.88824577974414 0.000357186976533188 0.36961537043097 3745
1417190_at 1.72192164122539 0.167908811643708 0.245689798100687 22302
1417191_at 0.855059045913609 0.500633162281918 0.699310958141277 27900
1417193_at 1.83928594216319 0.144032281714791 0.351942547474284 21364
1417194_at 0.9529066903927 0.445729845990694 0.18915012961564 27413
1417195_at 6.59222282919133 0.000486311496789783 0.721305854339337 4011
1417196_s_at 6.86050788758225 0.000367586523478274 0.909302178131924 3772
1417197_at 0.751197239898635 0.56416572750722 0.181475944362752 28368
1417198_at 2.94295401838609 0.0342862993195571 0.179450488829583 13221
1417199_at 1.29249406861812 0.292408119724917 0.34934486404356 25386
1417200_at 5.04800971105608 0.00265211639591898 0.14551711795403 5980
1417201_at 5.37026850459132 0.00183850427347235 0.263481654879392 5434
1417202_s_at 1.92205715498971 0.12924297834786 0.448564976720582 20717
1417204_at 0.611946333696068 0.656886431719995 0.680196199837304 28920
1417205_at 1.47123521914937 0.232534809323026 0.193124363967841 24191
1417206_at 3.96115316680513 0.00959578552857723 0.532418120110359 8604
1417207_at 7.24174247413561 0.000248726139739314 0.200826645111037 3441
1417209_at 2.09769829234541 0.102684763951059 0.206874071121832 19286
1417210_at 3.8878216911402 0.0104948463780667 0.735729629490403 8834
1417211_a_at 2.33190492945486 0.0755970471407371 0.634475320026468 17481
1417212_at 2.14201751068217 0.0968965262622836 0.124064675038614 18972
1417213_a_at 0.515767151100209 0.724599707917691 0.167313404155447 29225
1417214_at 2.29595112727548 0.0792302721948978 0.601453146641567 17790
1417216_at 3.45848802884616 0.0178522252378989 0.17054320345208 10443
1417217_at 14.1218443401747 6.88757578242498e-07 0.122290291688165 962
1417219_s_at 3.11615534504332 0.0274896349039736 1.01428950041458 12200
1417220_at 1.7112448736887 0.170264636345157 0.268822897090259 22384
1417222_a_at 3.42413240453976 0.0186367639248542 0.959309944623186 10599
1417223_at 4.8098944967256 0.0034918791293314 0.680870899453552 6429
1417224_a_at 7.18535171632736 0.000263383603609325 0.519986413546651 3488
1417225_at 3.73992140703192 0.0125858365802006 0.332131727246431 9349
1417226_at 0.803952330560928 0.531238747500997 0.247474429966805 28156
1417227_at 3.82529626806624 0.0113307689366137 0.578438933047133 9031
1417228_at 2.52284433062671 0.058954177480393 0.186509913956877 16060
1417232_at 4.93894677075395 0.00300684562549547 0.1152870617964 6187
1417233_at 0.612618679373639 0.656421412100069 0.222069464726391 28916
1417235_at 1.12506706765323 0.361002378534542 0.243468427111197 26460
1417237_at 1.53729684546349 0.213493444807356 0.233787058357519 23719
1417238_at 7.03757472190195 0.000306283987531276 0.118696000548538 3611
1417239_at 2.68120294690407 0.048015695774394 0.385157210344909 14939
1417240_at 1.40939780461749 0.251811425890105 0.179496996475422 24616
1417241_at 5.44463664089528 0.0016910475216174 0.248008912527912 5318
1417242_at 0.888828017790929 0.481131165779638 0.464929206457076 27735
1417243_at 1.43876797628852 0.242474887344194 0.154960583901279 24433
1417244_a_at 1.34527861527829 0.27337869464942 0.173007117512789 25046
1417245_at 2.67869003454379 0.0481719357122209 0.45673390707254 14960
1417247_at 2.00509360113743 0.115924957273722 0.680973367626052 20008
1417248_at 5.54532391065255 0.00151092185712782 0.307597556602342 5163
1417249_at 2.12984170907309 0.0984532034203465 0.170135612308624 19058
1417250_at 1.0010372131011 0.42052820494379 0.581284387706014 27144
1417251_at 3.85727424952258 0.0108949012443987 0.186908207541077 8918
1417252_at 3.41128808229636 0.0189391983174627 0.21369847160124 10657
1417253_at 3.17303848924526 0.025574804454309 0.486987062081174 11889
1417254_at 5.20953422540412 0.00220530292693162 0.232189304015408 5703
1417255_at 1.46065876335087 0.235729664560305 0.412945529070109 24263
1417257_at 1.1812936049242 0.336512775919359 0.157694894089342 26125
1417258_at 2.67821244837178 0.0482016884928213 0.653069569739831 14966
1417259_a_at 2.28826193931091 0.0800299997044092 0.459733101576201 17843
1417260_at 1.17276085952428 0.340132055327016 0.396241444782124 26181
1417261_at 7.46729026515039 0.000198164617431635 0.373354637575535 3268
1417262_at 3.91584295051932 0.0101413441838358 0.449222471367486 8743
1417264_at 3.72085903771015 0.0128853522662417 0.25712214158504 9421
1417265_s_at 1.29485326645959 0.291532197770591 0.181992980229846 25377
1417266_at 2.38019398238538 0.0709819041148385 0.172174167059176 17121
1417267_s_at 1.44373231933113 0.240929398736173 0.155110752651889 24390
1417269_at 2.94897653983559 0.0340229972649023 0.332248504590346 13190
1417270_at 10.8241795664258 9.08898137141524e-06 0.205308624520552 1669
1417271_a_at 1.43515914547023 0.243604255332742 0.193228720006354 24456
1417272_at 2.10964705917232 0.101090798888049 0.242551081858903 19194
1417273_at 0.959445393816356 0.442236213066551 0.407157102341829 27381
1417274_at 7.61415439858713 0.000171164161575465 0.35630325047987 3171
1417276_at 1.8566787122244 0.140791420805681 0.166855254473385 21211
1417277_at 5.67632509110922 0.00130623348192505 0.149924133475299 4995
1417278_a_at 2.76028434918793 0.0433556020467054 0.163398530690862 14381
1417279_at 3.53614700328357 0.0162026951570459 0.21092860539915 10141
1417280_at 60.6968730336451 5.25254582775836e-15 0.271011598948654 25
1417281_a_at 1.18875388441461 0.333376509461714 0.197136184958946 26084
1417282_at 2.27328214135087 0.0816115776638441 0.226531304067868 17962
1417283_at 1.66993497344658 0.179687725061301 0.207550927738331 22709
1417284_at 5.74582041204526 0.00120968853523083 0.266076606457993 4900
1417285_a_at 0.970341142090841 0.436463486635925 0.289055165419098 27322
1417286_at 0.544689946375262 0.704030345679884 0.3064847685291 29136
1417287_at 3.229802799509 0.0238013064835079 0.211017987056423 11613
1417288_at 2.18015765527685 0.0921790063256133 0.798420600205138 18684
1417290_at 3.43393684336491 0.0184092855479487 0.237926657896536 10555
1417291_at 5.22076025861494 0.00217734335988535 0.162565096851341 5680
1417292_at 1.56283575014908 0.206539972796127 0.197215114711292 23535
1417293_at 8.49865440850977 7.25717046740092e-05 0.145552571070998 2604
1417295_at 9.22781490632462 3.6844603131341e-05 0.177820433633615 2258
1417296_at 0.366338308324176 0.830866574162139 0.541059202305219 29583
1417297_at 1.18651492549428 0.33431501113201 0.176224588429728 26097
1417298_at 0.15394486773088 0.959909405437453 0.748697226012957 29886
1417299_at 2.88000128459624 0.0371676933982374 0.128676641416453 13626
1417300_at 2.49896636413345 0.06081220200728 0.182906622236547 16226
1417301_at 2.86599976105594 0.0378418089352629 0.373664847948582 13726
1417302_at 29.865969608192 1.06255819115807e-10 0.179866307727329 178
1417304_at 1.97656698382366 0.120338266519764 0.156731515200814 20239
1417305_at 3.05743370468545 0.0296224665398993 0.272331536663208 12530
1417306_at 1.59685087756255 0.197616461437621 0.177376466066629 23267
1417307_at 2.5814683905837 0.0546345865039607 0.829567038981097 15647
1417308_at 4.45265701910772 0.0053128829127092 0.650440796319547 7223
1417309_at 4.42442111577957 0.00549405384125554 0.456204791129576 7298
1417310_at 5.6271162344345 0.00137947439437254 0.646722710019884 5053
1417311_at 3.71310114233919 0.0130093648402589 0.258422141371943 9451
1417312_at 11.3138124223666 6.04417605396248e-06 0.706747639430324 1542
1417313_at 0.433660864626287 0.783314341704793 0.173775090383562 29435
1417314_at 4.39684549168796 0.00567723815249849 0.217924980828054 7364
1417315_at 7.07285656168015 0.000295412535110818 0.640379849691381 3578
1417316_at 6.97341861592383 0.000327147325645759 0.33577632126189 3664
1417317_s_at 27.2785827580248 3.41549319256945e-10 0.184623452810663 224
1417318_at 3.31252223873928 0.0214419016574853 0.260682487412747 11170
1417320_at 1.78623771581807 0.154379138527394 0.384370837409995 21812
1417321_at 4.14709814817198 0.00765836965546464 0.697124735652683 8038
1417322_at 2.84983865356966 0.0386355811490283 0.146236078127863 13834
1417324_at 9.06488094991818 4.2775680984184e-05 0.456150681028233 2337
1417325_at 4.00141308425204 0.00913673260233887 0.215158640417294 8483
1417326_a_at 13.7796854774558 8.84920472173518e-07 0.248522218457881 1027
1417328_at 2.16548607960566 0.0939656777758871 0.193109586763578 18806
1417329_at 10.4786561809861 1.21917192205114e-05 0.206848700694473 1775
1417330_at 2.28734297276145 0.0801261243380115 0.259505367409396 17851
1417331_a_at 13.5978740665167 1.01247058664045e-06 0.597438160454475 1054
1417332_at 0.965069107125734 0.439249061224051 0.124490860165339 27341
1417334_at 3.54916120123801 0.0159421562496459 0.153946013264391 10089
1417338_at 1.86724766364461 0.138857447514422 0.156357574733271 21137
1417339_a_at 12.3333010038715 2.66161952772262e-06 0.355707588695353 1314
1417340_at 4.0518823774969 0.00859344663101877 0.577016033703796 8305
1417342_at 6.55104994627468 0.00050784525152968 0.366966843721277 4041
1417343_at 18.0440364647698 4.91521032836225e-08 0.47540874828002 576
1417344_at 15.5447685471189 2.52118288616859e-07 0.419912939281026 774
1417345_at 2.60808879264779 0.0527813681902437 0.346339183975973 15450
1417346_at 2.51949498209496 0.0592112643322471 0.222801669728064 16084
1417347_at 2.38343726627874 0.0706823945472495 0.216965819927487 17095
1417348_at 2.55470148250402 0.0565652049720529 0.304145916371367 15837
1417349_at 2.90423240753053 0.0360301520006989 0.614774589336024 13477
1417350_at 0.629251407622751 0.64496379751122 0.144562724457313 28856
1417351_a_at 3.30839083918733 0.0215537840547669 0.658572805167266 11187
1417352_s_at 3.66670925419202 0.0137773642361069 0.227406232407591 9631
1417353_x_at 4.8054263688501 0.00351007490620467 0.345911597822917 6435
1417354_at 2.97976094799484 0.0327093347074909 0.134828197559498 13004
1417355_at 7.29011538388132 0.000236837956740377 0.22692334571818 3411
1417356_at 9.23817727551826 3.64980366751517e-05 0.285016430309234 2254
1417357_at 5.16977201224728 0.00230740588405826 0.371956866738988 5773
1417358_s_at 2.53211176653099 0.0582487618997635 0.292144560667713 16000
1417359_at 2.37303691463437 0.07164741799415 0.159011022423293 17175
1417360_at 1.05885853113214 0.391817404898517 0.341101270417851 26827
